Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
8509,,,,,,,,,,,,,,,59.25,,165.0056101907465,-78.75,,-176.8143361063715,0.0,,,-168.06016553926307,0.0,-0.06802779075304667,-0.8163333333333332,-28.0,-0.81633348903656,-0.07666978354893388,-0.3010948905109489,-55.0,-0.9200374025872066,0.0625,0.03125,-0.21961405529953917,,,0.03125,-0.06802779075304667,-0.8454880952380952,29.0,0.81633348903656,28.000005340576173,-0.07666978354893388,-0.4051094890510949,-74.0,-1.0273041696290126,-187.6542283188996,0.0,0.03125,0.21846198156682028,,,,,,,,,,,,,,,10644.0
8609,,,,,,,,,,,,,,,76.5,,159.23059775166396,-97.75,,-208.97549762290373,0.0,,,-171.2416733736322,,-0.07774604657491048,-0.874642857142857,-30.0,-0.9329525588989257,-0.07812120135658404,-0.3996350364963504,-73.0,-0.9374544162790085,0.0,0.0,-0.22652244445631275,,,0.0,-0.07774604657491048,-0.9621071428571427,33.0,,,-0.07812120135658404,-0.509124087591241,-93.0,-1.1185820793903936,-204.3276598353119,,0.0,0.22622536584063235,,,,,,,,,,,,,,,10646.0
8709,,,,,,,,,,,,,,,94.75,,177.948608441882,-117.5,,-191.55436791847447,,,,-159.22933004259386,,,-0.9912619047619047,-34.0,,-0.07264111772016144,-0.49817518248175185,-91.0,-0.8716934126419372,,,-0.23327776421399582,,,0.0,,-1.0495714285714284,36.0,0.9329525588989257,32.000006103515624,-0.07264111772016144,-0.6131386861313869,-112.0,-1.048665342645109,-191.55620258983987,,0.0,0.23373697241126745,,,,,,,,,,,,,,,10649.0
8808,,,,,,,,,,,,,,,113.5,,211.06842838448227,-138.25,,-249.51033596566742,1.0,,,-156.47003598810826,,-0.08746430239677429,-1.1078809523809523,-38.0,-1.0495716287612915,-0.0713823156880056,-0.5967153284671534,-109.0,-0.8565877882560672,,,-0.24081202124088258,,,,-0.08746430239677429,-1.195345238095238,41.0,1.1661906986236572,40.00000762939453,-0.0713823156880056,-0.7281021897810219,-133.0,-1.1706052591080116,-213.8305606637301,,,0.23939362582781457,,,,,,,,,,,,,,,10651.0
8908,,,,,,,,,,,,,,,134.5,,211.0461557942722,-161.0,,-213.81455863329734,1.0,,,-185.20919378437947,,-0.0874642894215054,-1.195345238095238,-41.0,-1.0495714730580648,-0.08449324533958918,-0.7062043795620438,-129.0,-1.0139189440750702,,,-0.2479359473708304,,,,-0.0874642894215054,-1.2828095238095236,44.0,1.0495716287612915,36.00000686645508,-0.08449324533958918,-0.8485401459854015,-155.0,-1.3022008931361861,-237.86869647954333,,,0.24679937131870477,,,,,,,,,,,,,,,10653.0
9008,,,,,,,,,,,,,,,153.75,,189.06808341683842,-183.0,,-255.43762851705685,0.0,,,-206.25786358104904,,-0.08746430239677429,-1.3411190476190475,-46.0,-1.0495716287612915,-0.09409574068478516,-0.8156934306569343,-149.0,-1.1291488882174219,,,-0.25451960051271094,,,,-0.08746430239677429,-1.428583333333333,49.0,1.2828097684860227,44.00000839233398,-0.09409574068478516,-0.9689781021897811,-177.0,-1.188986937155382,-217.18828052038313,,,0.2538520081179235,,,,,,,,,,,,,,,10655.0
9109,,,,,,,,,,,,,,,174.25,,221.34667315950242,-208.0,,-255.43762851705685,1.0,,,-201.66779264517564,0.0,-0.097182571193907,-1.4577380952380952,-50.0,-1.166190854326884,-0.09200173022133924,-0.9251824817518248,-169.0,-1.104020762656071,,,-0.2619632557145909,,,0.03125,-0.097182571193907,-1.5160476190476189,52.0,1.1661906986236572,40.00000762939453,-0.09200173022133924,-1.1003649635036497,-201.0,-1.5135967913362527,-276.4836805507555,0.03125,,0.2604182561723685,,,,,,,,,,,,,,,10658.0
9210,,,,,,,,,,,,,,,196.5,,216.10174069952134,-233.75,,-257.93471672319737,1.0,,,-226.88856368194763,0.15625,-0.0971825582186381,-1.5452023809523807,-53.0,-1.1661906986236572,-0.1035075564242462,-1.0456204379562044,-191.0,-1.2420906770909543,0.09375,0.03125,-0.26942717711416975,,,0.0,-0.0971825582186381,-1.6909761904761904,58.0,1.2828097684860227,44.00000839233398,-0.1035075564242462,-1.2427007299270074,-227.0,-1.3246673009762446,-241.9725603116607,0.03125,0.09375,0.2683671357615894,,,,,,,,,,,,,,,10660.0
9310,,,,,,,,,,,,,,,219.0,,252.0701259090279,-258.75,,-255.40174694794916,0.0,,,-201.68812964512975,0.1875,-0.10690082701577079,-1.6909761904761904,-58.0,-1.2828099241892494,-0.09201100804978547,-1.1715328467153285,-214.0,-1.1041320965974257,0.09375,0.09375,-0.2763360431226539,,,0.03125,-0.10690082701577079,-1.807595238095238,62.0,1.2828097684860227,44.00000839233398,-0.09201100804978547,-1.3795620437956204,-252.0,-1.4962835309657871,-273.32112498975044,0.21875,0.15625,0.2765177236243782,,,,,,,,,,,,,,,10662.0
9409,,,,,,,,,,,,,,,228.5,,194.12952321789098,-284.75,,-262.7706537733866,1.0,,,-194.12952321789098,0.28125,-0.10690082701577079,-1.8659047619047617,-64.0,-1.2828099241892494,-0.08856273869429333,-1.248175182481752,-228.0,-1.06275286433152,0.21875,0.125,-0.28395160336619163,,,0.125,-0.10690082701577079,-1.9533690476190475,67.0,1.3994286826451618,48.000003814697266,-0.08856273869429333,-1.5273722627737227,-279.0,-1.2906726443739966,-235.76286970565005,0.25,0.25,0.2837649159215064,,,,,,,,,,,,,,,10664.0
9511,,,,,,,,,,,,,,,,,,-311.0,,-270.40547300677366,0.0,,,-194.12952321789098,0.3125,-0.12633731270896062,-1.9533690476190475,-67.0,-1.5160477525075275,,,,,0.25,0.21875,-0.2915671636097293,,,0.1875,-0.12633731270896062,-2.069988095238095,71.0,1.2828099241892494,44.000013732910155,,-1.664233576642336,-304.0,-1.525108315734431,-278.5864523408227,0.375,0.28125,0.2911837748344371,,,,,,,,,,,,,,,10667.0
9610,,,,,,,,,,,,,,,,,,-337.75,,-270.42741052233055,1.0,,,-194.12952321789098,0.4375,-0.12633732568422953,-2.157452380952381,-74.0,-1.5160479082107543,,,,,0.34375,0.3125,-0.299182723853267,,,0.28125,-0.12633732568422953,-2.2449166666666667,77.0,1.3994288383483886,48.00000915527344,,-1.8175182481751826,-332.0,-1.5251720495750059,-278.5980943890344,0.4375,0.375,0.2981992172002319,,,,,,,,,,,,,,,10669.0
9710,,,,,,,,,,,,,,,227.25,,-3.2349734271195265,-365.75,,-278.5980943890344,1.0,,,3.2349734271195265,0.5625,-0.13605558150609334,-2.361535714285714,-81.0,-1.63266697807312,0.0014758090452187623,-1.2427007299270074,-227.0,0.017709708542625147,0.46875,0.40625,-0.3073628765221107,,,0.375,-0.13605558150609334,-2.361535714285714,81.0,1.3994286826451618,48.000003814697266,0.0014758090452187623,-1.9653284671532847,-359.0,-1.5252995332380057,-278.62138140480903,0.46875,0.53125,0.3057473029267251,,,,,,,,,,,,,,,10671.0
9810,,,,,,,,,,,,,,,232.0,,313.1066441229883,-396.5,,-320.29723583485475,1.0,,,-7.7645056494543105,0.53125,-0.1360555944813622,-2.449,-84.0,-1.6326671337763465,-0.003542201482415288,-1.248175182481752,-228.0,-0.04250641778898345,0.5,0.46875,-0.3149319437238685,,,0.46875,-0.1360555944813622,-2.5656190476190472,88.0,1.5160475968043008,51.99999923706055,-0.003542201482415288,-2.1295620437956204,-389.0,-1.6116499513496605,-294.39472444653796,0.5625,0.5625,0.3138959833826716,,,,,,,,,,,,,,,10673.0
9911,,,,,,,,,,,,,,,253.0,,238.8886898149807,-430.25,,-353.6317985713276,0.0,,,-238.8886898149807,0.53125,-0.14577382435268824,-2.682238095238095,-92.0,-1.749285892232259,-0.10898206652143282,-1.385036496350365,-253.0,-1.3077847982571937,0.5,0.5,-0.32284195989867853,,,0.46875,-0.14577382435268824,-2.682238095238095,92.0,1.63266697807312,56.00001068115235,-0.10898206652143282,-2.31021897810219,-422.0,-1.826552743354362,-333.6503011193968,0.46875,0.53125,0.3217785805841243,,,,,,,,,,,,,,,10676.0
10010,,,,,,,,,,,,,,,,,,-466.5,,-370.7411114818523,-1.0,,,-238.8886898149807,0.46875,-0.15549208017455204,-2.9154761904761903,-100.0,-1.8659049620946246,,,,,0.4375,0.40625,-0.3308044297616505,,,0.46875,-0.15549208017455204,-2.9154761904761903,100.0,1.7492860479354857,60.0000114440918,,-2.507299270072993,-458.0,-1.9510504846019194,-356.3918885206173,0.46875,0.5,0.32927898113956117,,,,,,,,,,,,,,,10678.0
10110,,,,,,,,,,,,,,,,,,-503.5,,-367.7755098288005,0.0,,,-238.8886898149807,0.4375,-0.16521033599641585,-3.0320952380952377,-104.0,-1.9825240319569903,,,,,0.46875,0.40625,-0.3386820200201422,,,0.40625,-0.16521033599641585,-3.0904047619047614,106.0,1.9825240319569903,68.00000762939453,,-2.704379562043796,-494.0,-2.079840645382872,-379.91755788993794,0.4375,0.5,0.3377883999145482,,,,,,,,,,,,,,,10680.0
10211,,,,,,,,,,,,,,,251.75,,-3.2583930094436377,-543.75,,-422.7436060029592,1.0,,,3.2583930094436377,0.375,-0.1749285788430108,-3.294488095238095,-113.0,-2.0991429461161295,0.0014864931612425354,-1.3740875912408759,-251.0,0.017837917934910425,0.4375,0.375,-0.34745323038422804,,,0.46875,-0.1749285788430108,-3.3236428571428567,114.0,1.9825238762537638,68.00000228881837,0.0014864931612425354,-2.923357664233577,-534.0,-2.262077002910841,-413.206065865047,0.40625,0.46875,0.34607989745780815,,,,,,,,,,,,,,,10682.0
10311,,,,,,,,,,,,,,,252.75,,5.423411130358195,-587.5,,-477.6575672900098,1.0,,,-5.423411130358195,0.3125,-0.1749285788430108,-3.556880952380952,-122.0,-2.0991429461161295,-0.002474183909834943,-1.3795620437956204,-252.0,-0.029690206918019317,0.375,0.28125,-0.3566087832270272,,,0.34375,-0.1749285788430108,-3.5277261904761903,121.0,2.2157621716817215,76.00000915527343,-0.002474183909834943,-3.153284671532847,-576.0,-2.262123739073377,-413.21460300407017,0.28125,0.3125,0.3549665059358501,,,,,,,,,,,,,,,10685.0
10410,,,,,,,,,,,,,,,,,,-631.5,,-432.7224734416582,1.0,,,-5.423411130358195,0.25,-0.19436506453620062,-3.7026547619047614,-127.0,-2.3323807744344074,,,,,0.28125,0.25,-0.364585558641316,,,0.25,-0.19436506453620062,-3.8192738095238092,131.0,2.3323807744344074,79.99999389648437,,-3.3996350364963503,-621.0,-2.397080547659395,-437.86671337244945,0.3125,0.3125,0.36338389233069857,,,,,,,,,,,,,,,10687.0
10511,,,,,,,,,,,,,,,252.25,,1.5551016041184067,-677.25,,-442.00848656294204,0.0,,,-5.423411130358195,0.15625,-0.20408328143225773,-4.023357142857143,-138.0,-2.448999377187093,,,,,0.21875,0.21875,-0.37375827814569534,,,0.28125,-0.20408328143225773,-3.994202380952381,137.0,2.449,84.0,,-3.6459854014598543,-666.0,-2.618603537139829,-478.3315794508754,0.1875,0.25,0.37252800073244424,,,,,,,,,,,,,,,10689.0
10611,,,,,,,,,,,,,,,253.0,,43.63296819811113,-724.5,,-483.95683105067025,1.0,,,-99.1842098737881,0.15625,-0.21380155022939043,-4.314904761904762,-148.0,-2.5656186027526853,-0.04524827092782305,-1.3795620437956204,-252.0,-0.5429792511338766,0.1875,0.15625,-0.38169499801629686,,,0.1875,-0.21380155022939043,-4.314904761904762,148.0,2.5656186027526853,87.99998474121094,-0.04524827092782305,-3.903284671532847,-713.0,-2.6494628214129587,-483.9685420447671,0.1875,0.1875,0.3799325540940581,,,,,,,,,,,,,,,10691.0
10711,,,,,,,,,,,,,,,,,,-774.0,,-510.79044821861834,0.0,,,-43.63296819811113,0.0625,,-4.460678571428571,-153.0,,-0.01990555118526968,-1.385036496350365,-253.0,-0.23886661422323613,0.15625,0.125,-0.3912468146305734,,,0.15625,,-4.518988095238095,155.0,2.565618758455912,87.9999900817871,-0.01990555118526968,-4.166058394160584,-761.0,-2.9609240925655933,-540.8621342419817,0.09375,0.15625,0.38944264618366037,,,,,,,,,,,,,,,10694.0
10812,,,,,,,,,,,,,,,252.5,,2.367989891524751,-822.75,,-483.8865769863544,0.0,,,-43.63296819811113,0.09375,-0.22351979307598535,-4.810535714285714,-165.0,-2.682237516911824,,-1.3795620437956204,-252.0,,0.125,0.0625,-0.39924027985473187,,,0.125,-0.22351979307598535,-4.8396904761904755,166.0,2.6822378283182777,91.99999084472657,,-4.439781021897811,-811.0,-2.7579800774551124,-503.79102748180054,0.125,0.09375,0.39792178487502666,,,,,,,,,,,,,,,10696.0
10911,,,,,,,,,,,,,,,253.25,,53.86305855991727,-877.0,,-518.000518000518,0.0,,,-179.7235851260761,0.0625,,-5.1312380952380945,-176.0,,-0.08199068664510771,-1.3795620437956204,-252.0,-0.9838882397412926,0.09375,0.09375,-0.40907367740409556,,,0.09375,,-5.043773809523809,173.0,2.682237516911824,91.99998016357422,-0.08199068664510771,-4.735401459854015,-865.0,-2.7965837678447683,-510.842634926311,0.0625,0.09375,0.4077253791924802,,,,,,,,,,,,,,,10698.0
11011,,,,,,,,,,,,,,,,,,-928.0,,-533.7603416066187,-1.0,,,-53.86305855991727,0.03125,-0.24295633067025077,-5.306166666666666,-182.0,-2.915475968043009,-0.02457256321164109,-1.385036496350365,-253.0,-0.2948707585396931,0.09375,0.09375,-0.4184776699880978,,,0.0625,-0.24295633067025077,-5.393630952380952,185.0,2.682237516911824,91.99998016357422,-0.02457256321164109,-5.014598540145986,-916.0,-2.7962980741895165,-510.79044821861834,0.09375,,0.415719082842494,,,,,,,,,,,,,,,10700.0
11112,,,,,,,,,,,,,,,251.75,,-32.99682075632013,-983.0,,-612.9141000888726,0.0,,,-0.0,0.0625,-0.25267459946738346,-5.685178571428571,-195.0,-3.0320951936086016,-0.0,-1.3795620437956204,-252.0,-0.0,0.15625,,-0.42751997054963836,,,0.125,-0.25267459946738346,-5.597714285714285,192.0,,,-0.0,-5.304744525547446,-969.0,-3.145694739265946,-574.6135723725795,0.15625,0.125,0.42470177694021427,,,,,,,,,,,,,,,10703.0
11211,,,,,,,,,,,,,,,253.0,,15.012310094277309,-1042.25,,-645.2237313288383,0.0,,,-15.012310094277309,0.125,-0.2526745735168457,-6.0641904761904755,-208.0,-3.032094882202148,-0.006848681612352788,-1.385036496350365,-253.0,-0.08218417934823345,0.1875,0.125,-0.43605990783410137,,,,-0.2526745735168457,-5.97672619047619,205.0,2.9154756566365556,99.99998168945312,-0.006848681612352788,-5.622262773722628,-1027.0,-3.5382966356932046,-646.3288521199587,0.21875,0.1875,0.4351958525345622,,,,,,,,,,,,,,,10705.0
11312,,,,,,,,,,,,,,,,,,-1100.5,,-612.9516687609182,1.0,,,-15.012310094277309,0.1875,-0.26239284231397836,-6.268273809523809,-215.0,-3.1487141077677405,,,,,0.21875,0.1875,-0.446395191808832,,,0.15625,-0.26239284231397836,-6.209964285714285,213.0,3.032094882202148,103.99998779296875,,-5.978102189781022,-1092.0,-3.5321327535612146,-645.2029163171818,0.25,0.1875,0.4443340002899258,,,,,,,,,,,,,,,10707.0
11412,,,,,,,,,,,,,,,252.75,,9.232357196206978,-1164.25,,-766.2248103593595,-1.0,,,5.330677944959684,0.21875,-0.2721111111111111,-6.647285714285713,-228.0,-3.265333333333333,0.0024318786245254033,-1.3740875912408759,-251.0,0.029182543494304842,0.25,0.21875,-0.4560936403241066,,,0.21875,-0.2721111111111111,-6.618130952380952,227.0,3.1487141077677405,107.99999389648437,0.0024318786245254033,-6.273722627737227,-1146.0,-3.412468477322441,-623.3442418575659,0.25,0.25,0.4542897103030488,,,,,,,,,,,,,,,10709.0
11512,,,,,,,,,,,,,,,253.0,,16.698686397834514,-1230.25,,-686.5774116031583,0.0,,,-16.698686397834514,0.25,-0.29154764870537647,-7.084607142857142,-243.0,-3.498571784464518,-0.007618013867625235,-1.385036496350365,-253.0,-0.09141616641150282,0.28125,0.21875,-0.46524513992736594,,,0.21875,-0.29154764870537647,-6.880523809523809,236.0,3.265333333333333,112.0,-0.007618013867625235,-6.651459854014599,-1215.0,-3.7573456106688576,-686.3417982155113,0.3125,0.28125,0.4640167699209571,,,,,,,,,,,,,,,10712.0
11612,,,,,,,,,,,,,,,251.75,,-5.603626891469235,-1295.5,,-656.7713122290818,0.0,,,2.8053607076690708,0.3125,-0.29154764870537647,-7.317845238095237,-251.0,-3.498571784464518,0.0012798178410899045,-1.3795620437956204,-252.0,0.015357814093078855,0.34375,0.28125,-0.47410409100619527,,,0.3125,-0.29154764870537647,-7.317845238095237,251.0,3.498571784464518,120.00001220703125,0.0012798178410899045,-7.001824817518249,-1279.0,-3.594991170701685,-656.6850538481744,0.3125,0.3125,0.4734765541550951,,,,,,,,,,,,,,,10714.0
11712,,,,,,,,,,,,,,,253.0,,19.091584238751718,-1361.75,,-656.7713122290818,1.0,,,-19.091584238751718,0.375,-0.29154764870537647,-7.726011904761904,-265.0,-3.498571784464518,-0.008709664342496223,-1.385036496350365,-253.0,-0.10451597210995467,0.375,0.34375,-0.48351094470046085,,,0.28125,-0.29154764870537647,-7.580238095238094,260.0,3.498571784464518,120.00001220703125,-0.008709664342496223,-7.3631386861313874,-1345.0,-3.595345322132155,-656.7497455094737,0.40625,0.375,0.48383115062410353,,,,,,,,,,,,,,,10716.0
11812,,,,,,,,,,,,,,,252.5,,2.9367928753404846,-1426.75,,-707.2385869373034,0.0,,,-120.00001220703125,0.375,,-8.163333333333332,-280.0,,,,-252.0,,0.40625,0.34375,-0.49391847170934167,,,0.375,,-7.988404761904762,274.0,,,,-7.724452554744526,-1424.0,-3.799328582652874,-694.0106877645916,0.40625,0.40625,0.49326470801416056,,,,,,,,,,,,,,,10718.0
11913,,,,,,,,,,,,,,,253.25,,407.39005560874256,-1493.5,,-707.2135785007073,1.0,,,-407.39005560874256,0.40625,,-8.600654761904762,-295.0,,-0.18585312755873293,-1.385036496350365,-253.0,-2.230237530704795,0.34375,0.3125,-0.5043393505661183,,,0.375,,-8.42572619047619,289.0,,,-0.18585312755873293,-8.162408759124087,-1491.0,-3.595345322132155,-656.7497455094737,0.4375,0.40625,0.5026715617084262,,,,,,,,,,,,,,,10721.0
12013,,,,,,,,,,,,,,,253.0,,,-1564.0,,-735.5374940237579,1.0,,,-407.39005560874256,0.28125,-0.31098413439856626,-8.833892857142857,-303.0,-3.7318096127827953,,,,,0.34375,0.25,-0.514093113879818,,,0.34375,-0.31098413439856626,-8.688119047619047,298.0,3.498571784464518,120.00001220703125,,-8.545620437956204,-1561.0,-4.1945006740562585,-766.1954564609432,0.375,0.375,0.5130724127933591,,,,,,,,,,,,,,,10723.0
12113,,,,,,,,,,,,,,,253.25,,370.41838756875893,-1639.75,,-766.9888019634914,0.0,,,-370.41838756875893,0.3125,-0.3304206719928317,-9.300369047619046,-319.0,-3.9650480639139807,-0.16898649067917837,-1.385036496350365,-253.0,-2.0278378881501404,0.3125,0.25,-0.5245406964323862,,,0.3125,-0.3304206719928317,-9.154595238095236,314.0,3.731810235595703,128.0000244140625,-0.16898649067917837,-8.961678832116789,-1637.0,-3.8649105543750406,-705.9903279325074,0.3125,0.34375,0.5245406964323862,,,,,,,,,,,,,,,10725.0
12215,,,,,,,,,,,,,,,253.0,,,-1715.25,,-764.8476041148801,0.0,,,-370.41838756875893,0.28125,-0.34013894078996443,-9.796,-336.0,-3.9650477525075276,,,,,0.28125,0.21875,-0.5339260917996765,,,0.25,-0.34013894078996443,-9.475297619047618,325.0,3.8484294611612953,132.00003051757812,,-9.372262773722628,-1712.0,-4.186481516265458,-764.7306236378236,0.21875,0.28125,0.5349882789849544,,,,,,,,,,,,,,,10727.0
12313,,,,,,,,,,,,,,,254.5,,595.0609937518595,-1791.0,,-728.46476051721,0.0,,,-83.25562808045824,0.21875,-0.34013894078996443,-10.058392857142856,-345.0,-4.081667289479573,-0.19952955719123677,-1.385036496350365,-253.0,-0.45577898584192467,0.21875,0.1875,-0.5461578150273141,,,0.25,-0.34013894078996443,-9.970928571428571,342.0,3.9650480639139807,136.00001525878906,-0.19952955719123677,-9.793795620437956,-1789.0,-4.187282051969195,-764.8768548263729,0.21875,0.21875,0.5447139080477309,,,,,,,,,,,,,,,10730.0
12413,,,,,,,,,,,,,,,329.25,,756.1436672967865,-1874.0,,-835.9456635318704,-1.0,,,-756.1150807152849,0.21875,-0.3498572614881727,-10.554023809523809,-362.0,-4.198286515045166,-0.30108525578276385,-1.7956204379562044,-328.0,-4.139316135302654,0.21875,0.125,-0.5558755760368663,,,0.1875,-0.3498572614881727,-10.29163095238095,353.0,4.081667289479573,140.0000213623047,-0.30108525578276385,-10.242700729927007,-1871.0,-4.19482207941805,-766.2541665070305,0.15625,,0.5555074465163121,,,,,,,,,,,,,,,10732.0
12514,,,,,,,,,,,,,,,405.5,,729.3946024799417,-1961.25,,-828.1230590865803,-2.0,,,-732.493407559332,0.15625,-0.34985720958709715,-11.078809523809523,-380.0,-4.198286515045166,-0.3449821382048124,-2.2116788321167884,-404.0,-4.010000406346708,0.15625,0.125,-0.5678164197210609,,,0.15625,-0.34985720958709715,-10.816416666666665,371.0,4.198286515045166,144.00002746582032,-0.3449821382048124,-10.718978102189782,-1958.0,-5.0830571538946385,-928.5051067780872,0.125,0.15625,0.5648160687582019,,,,,,,,,,,,,,,10734.0
12614,,,,,,,,,,,,,,,426.0,,329.50014827506675,-2039.25,,-766.1954564609432,0.0,,,-329.50014827506675,0.125,-0.36929369528028694,-11.370357142857141,-390.0,-4.431524343363443,-0.15031941070942825,-2.332116788321168,-426.0,-1.8038329285131391,0.15625,,-0.5767347388378551,,,0.125,-0.36929369528028694,-11.166273809523808,383.0,4.314905740610758,148.00003356933593,-0.15031941070942825,-11.151459854014599,-2037.0,-4.55483197832143,-832.0159747067145,0.125,0.15625,0.5752059522537919,,,,,,,,,,,,,,,10736.0
12714,,,,,,,,,,,,,,,440.5,,829.6689620841286,-2125.25,,-835.6662349057788,-1.0,,,-825.0825082508251,0.15625,-0.37901199002795743,-11.895142857142856,-408.0,-4.548144191741943,-0.0,-2.403284671532847,-439.0,-4.51687504516875,0.15625,,-0.5882776497695852,,,0.09375,-0.37901199002795743,-11.691059523809523,401.0,4.3149054292043045,148.0000228881836,-0.0,-11.616788321167883,-2122.0,-5.032128462859203,-919.2021325489476,0.15625,0.15625,0.5859401226844081,,,,,,,,,,,,,,,10739.0
12815,,,,,,,,,,,,,,,518.75,,754.7169811320755,-2208.5,,-910.0837277029486,-1.0,,,-772.5885579634567,0.125,-0.37901196407741966,-12.449083333333332,-427.0,-4.548142946116129,-0.33833015393210014,-2.8357664233576645,-518.0,-4.2294994049094345,,,-0.597888119144261,,,0.125,-0.37901196407741966,-12.040916666666666,413.0,4.314906363423665,148.00005493164062,-0.33833015393210014,-12.076642335766424,-2206.0,-4.59922083066834,-840.1243384020835,0.1875,,0.5970946378978851,,,,,,,,,,,,,,,10741.0
12916,,,,,,,,,,,,,,,532.25,,393.80156339220673,-2299.5,,-835.6313194618534,2.0,,,-393.80156339220673,0.15625,-0.37901201597849526,-12.74063095238095,-437.0,-4.781381397247314,-0.17965399789790457,-2.9124087591240877,-532.0,-2.1558479747748547,0.1875,0.15625,-0.6102390552995391,,,0.15625,-0.37901201597849526,-12.594857142857142,432.0,4.43152496617635,152.00003967285156,-0.17965399789790457,-12.569343065693431,-2296.0,-4.61647978643549,-843.2769743222161,0.21875,0.1875,0.6082183961760308,,,,,,,,,,,,,,,10743.0
13018,,,,,,,,,,,,,,,533.25,,255.11180274755412,-2390.25,,-919.2021325489476,-5.0,,,-255.11180274755412,0.1875,-0.39844850167168505,-13.352880952380952,-458.0,-4.781382020060221,-0.1834688140443763,-2.9178832116788325,-533.0,-1.3965974602968292,0.21875,,-0.6243331228827784,,,0.1875,-0.39844850167168505,-13.003023809523809,446.0,4.781382642873128,164.00005798339845,-0.1834688140443763,-13.067518248175183,-2387.0,-5.435857963205765,-992.9500546122531,0.21875,0.21875,0.6184657010101626,,,,,,,,,,,,,,,10745.0
13115,,,,,,,,,,,,,,,532.5,,0.0,-2485.75,,-919.1176470588235,1.0,,,-0.0,0.21875,-0.41788498736487495,-13.93597619047619,-478.0,-5.0146198483785,-0.002350219407835108,-2.9124087591240877,-532.0,-0.0,0.25,0.21875,-0.6321365627002777,,,0.21875,-0.41788498736487495,-13.586119047619047,466.0,4.898001245625814,168.0000427246094,-0.002350219407835108,-13.587591240875913,-2482.0,-5.439638866002112,-993.6406995230525,0.25,0.21875,0.6308247436445205,,,,,,,,,,,,,,,10748.0
