Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
11465,,,,,,,,,,,,,,,-1330.0,,-696.5971230538819,1619.5,,809.2579104960752,0.0,,,696.5728615213152,0.3125,0.32070237724516126,9.212904761904761,316.0,3.848428526941935,0.31777959011008905,7.275547445255475,1329.0,3.8133550813210686,0.34375,0.28125,0.5201317255165258,,,0.3125,0.32070237724516126,8.775583333333332,-301.0,-3.7318099241892493,-128.00001373291016,0.31777959011008905,8.852189781021899,1617.0,5.032128462859203,919.2021325489476,0.28125,0.34375,-0.518759346293527,,,,,,,,,,,,,,,7510.0
11564,,,,,,,,,,,,,,,-1386.75,,-336.0836176040599,1696.0,,835.5964069354502,-1.0,,,336.0723227638588,0.28125,0.3304206719928317,9.708535714285713,333.0,3.9650480639139807,0.15331766549446113,7.587591240875913,1386.0,1.8398119859335336,0.28125,0.21875,0.5295638523514512,,,0.3125,0.3304206719928317,9.242059523809523,-317.0,-3.8484288383483882,-132.00000915527343,0.15331766549446113,9.268248175182482,1693.0,4.547642926353652,830.702774547267,0.25,0.3125,-0.5278138065736869,,,,,,,,,,,,,,,7512.0
11665,,,,,,,,,,,,,,,-1390.0,,-302.15588221963714,1772.75,,854.2262845427755,-1.0,,,302.15588221963714,0.21875,0.34985720958709715,10.204166666666666,350.0,4.198286515045166,0.13784483677903156,7.609489051094891,1390.0,1.6541380413483786,0.25,0.1875,0.5407391106143375,,,0.25,0.34985720958709715,9.562761904761905,-328.0,-3.9650486867268877,-136.00003662109376,0.13784483677903156,9.689781021897812,1770.0,4.194982800570518,766.2835249042146,0.28125,0.25,-0.5364388618884853,,,,,,,,,,,,,,,7514.0
11765,,,,,,,,,,,,,,,-1432.5,,-824.8443106363675,1855.75,,772.4393635099646,0.0,,,806.4516129032259,0.1875,0.3498572614881727,10.466559523809522,359.0,4.198287137858072,0.3679067577113257,7.833941605839416,1431.0,4.414881092535908,0.1875,0.15625,0.5515781884212775,,,0.1875,0.3498572614881727,10.058392857142856,-345.0,-3.9650486867268877,-136.00003662109376,0.3679067577113257,10.144160583941606,1853.0,4.617453234433642,843.4547908232119,0.15625,0.21875,-0.5508505127109592,,,,,,,,,,,,,,,7517.0
11865,,,,,,,,,,,,,,,-1515.25,,-795.9565407728737,1939.5,,927.2137227630968,0.0,,,851.2087163772558,0.15625,0.3692937990824381,11.020499999999998,378.0,4.431525588989257,0.38832514433268966,8.288321167883213,1514.0,4.659901731992276,0.1875,0.125,0.5620508056886502,,,0.15625,0.3692937990824381,10.408249999999999,-357.0,-4.198286515045166,-144.00002746582032,0.38832514433268966,10.598540145985401,1936.0,5.0254303527282564,917.9786110983614,0.15625,0.15625,-0.5598248619037447,,,,,,,,,,,,,,,7519.0
11965,,,,,,,,,,,,,,,-1595.75,,-1080.7305738679347,2023.0,,766.3128855511706,1.0,,,824.8783304462593,0.15625,0.37901201597849526,11.574440476190475,397.0,4.548144191741943,0.37631310695541026,8.726277372262775,1594.0,4.515757283464923,0.15625,,0.5706365207373272,,,0.15625,0.37901201597849526,10.933035714285714,-375.0,-4.314906052017212,-148.0000442504883,0.37631310695541026,11.058394160583942,2020.0,4.61823228846341,843.5970980259829,0.125,0.1875,-0.5698807107760857,,,,,,,,,,,,,,,7521.0
12065,,,,,,,,,,,,,,,-1697.75,,-897.0218873340509,2107.75,,855.5783709787817,-1.0,,,824.7082594532185,,0.3887303366767036,11.836833333333333,406.0,4.664764040120443,0.3762355198235486,9.284671532846716,1696.0,4.514826237882583,,,0.5841090121158483,,,0.125,0.3887303366767036,11.282892857142857,-387.0,-4.314905740610758,-148.00003356933593,0.3762355198235486,11.518248175182482,2104.0,5.034210818653295,919.5825095406685,0.15625,0.15625,-0.5810266426587726,,,,,,,,,,,,,,,7523.0
12165,,,,,,,,,,,,,,,-1790.5,,-893.1362479346224,2194.75,,843.5259384226066,1.0,,,893.016610108948,0.125,0.388730284775628,12.41992857142857,426.0,4.664763417307536,0.4073980885533522,9.793795620437956,1789.0,4.8887770626402265,,,0.592990375225074,,,0.15625,0.388730284775628,11.836833333333333,-406.0,-4.548143568929036,-156.0000244140625,0.4073980885533522,11.994525547445257,2191.0,4.983797673762599,910.3737084073013,,,-0.5918130283516954,,,,,,,,,,,,,,,7526.0
12265,,,,,,,,,,,,,,,-1874.75,,-996.5618615775575,2282.75,,919.5402298850576,2.0,,,996.76052828308,0.125,0.39844860547383615,13.003023809523809,446.0,4.781383265686034,0.45472651837731753,10.253649635036497,1873.0,5.456718220527811,,0.125,0.604158480712302,,,0.125,0.39844860547383615,12.215845238095238,-419.0,-4.664762794494629,-160.00003051757812,0.45472651837731753,12.481751824817518,2280.0,5.144195221522764,939.6729937981582,0.15625,,-0.6025591200750756,,,,,,,,,,,,,,,7528.0
12365,,,,,,,,,,,,,,,-1971.5,,-896.2982880702699,2373.0,,835.9107247345984,-1.0,,,909.0909090909092,0.15625,0.4081668223698933,13.294571428571427,456.0,4.89800186843872,0.41473125414731266,10.784671532846716,1970.0,4.976775049767752,0.1875,0.15625,0.6145121234778894,,,0.15625,0.4081668223698933,12.798940476190475,-439.0,-4.664762171681722,-160.00000915527343,0.41473125414731266,12.974452554744525,2370.0,4.919971739682328,898.7148377819718,0.1875,0.1875,-0.6124759666737877,,,,,,,,,,,,,,,7530.0
12465,,,,,,,,,,,,,,,-2065.75,,-1007.9629069650238,2467.5,,1004.2681395932715,-1.0,,,1007.8613182826044,0.1875,0.40816677046881783,13.906821428571428,477.0,4.898001245625814,0.4597907473916991,11.299270072992702,2064.0,5.517488968700389,0.21875,0.1875,0.626494691686758,,,0.1875,0.40816677046881783,13.17795238095238,-452.0,-4.781381397247314,-164.00001525878906,0.4597907473916991,13.483576642335768,2463.0,4.726894231960045,863.4460130380348,0.21875,0.21875,-0.6240069563127536,,,,,,,,,,,,,,,7532.0
12583,,,,,,,,,,,,,,,-2165.75,,-930.968672904157,2564.5,,1033.2179573280985,0.0,,,1007.8613182826044,0.21875,0.42760315235985646,14.54822619047619,499.0,5.131237828318278,0.4597907473916991,11.846715328467154,2164.0,5.517488968700389,0.25,,0.638445310831019,,,0.21875,0.42760315235985646,13.79020238095238,-473.0,-4.898000622812907,-168.0000213623047,0.4597907473916991,14.014598540145986,2560.0,5.457534198728467,996.9095803010666,0.25,0.21875,-0.6329777291177099,,,,,,,,,,,,,,,7535.0
12665,,,,,,,,,,,,,,,-2266.75,,-955.9315553006405,2662.0,,938.4384384384385,0.0,,,979.1442279447763,0.25,0.4373214211569892,14.86892857142857,510.0,5.2478570538838705,0.4466898850113031,12.39963503649635,2265.0,5.360278620135637,0.28125,0.21875,0.6486916619617298,,,0.25,0.4373214211569892,14.198369047619046,-487.0,-5.0146198483785,-172.00002746582032,0.4466898850113031,14.556569343065695,2659.0,5.593596152799148,1021.763563911311,0.28125,0.25,-0.6465422528763695,,,,,,,,,,,,,,,7537.0
12766,,,,,,,,,,,,,,,-2365.0,,-1007.8613182826044,2762.0,,928.893223723933,2.0,,,986.0960457548565,,0.4373214211569892,15.48117857142857,531.0,5.2478570538838705,0.4498613347421791,12.94160583941606,2364.0,5.398336016906149,,0.21875,0.6597672582171087,,,0.28125,0.4373214211569892,14.839773809523809,-509.0,-5.2478570538838705,-179.9999969482422,0.4498613347421791,15.104014598540147,2759.0,5.471716696396329,999.5002498750627,0.3125,0.28125,-0.6597672582171087,,,,,,,,,,,,,,,7539.0
12866,,,,,,,,,,,,,,,-2478.75,,-919.9208868037349,2864.0,,1115.2001784320287,0.0,,,997.0089730807578,0.25,0.4470396380530463,16.180892857142855,555.0,5.3644756566365555,0.4548398599820975,13.56021897810219,2477.0,5.45807831978517,0.25,0.21875,0.6734984416486098,,,,0.4470396380530463,15.277095238095237,-524.0,-5.247857676696777,-180.00001831054686,0.4548398599820975,15.656934306569344,2860.0,5.808437723866871,1061.0079575596817,0.3125,0.3125,-0.6682280381176183,,,,,,,,,,,,,,,7541.0
12966,,,,,,,,,,,,,,,-2585.0,,-1119.9462425803563,2968.25,,1126.3163822717802,2.0,,,1007.8613182826044,0.28125,0.4664760718451606,16.501595238095238,566.0,5.597712862141927,0.4597907473916991,14.14051094890511,2583.0,5.517488968700389,0.3125,0.25,0.6849497970519121,,,0.25,0.4664760718451606,15.918499999999998,-546.0,-5.3644756566365555,-183.99998168945314,0.4597907473916991,16.226277372262775,2964.0,5.593024677916353,1021.6591744993871,0.28125,0.28125,-0.6779128963591419,,,,,,,,,,,,,,,7544.0
13067,,,,,,,,,,,,,,,-2689.25,,-1133.9154099104207,3071.0,,1033.1645831180908,-1.0,,,1133.9154099104207,0.25,0.4761943406422932,17.201309523809524,590.0,5.714332087707518,0.517297176054024,14.715328467153284,2688.0,6.207566112648289,0.25,0.1875,0.6973071707052828,,,0.25,0.4761943406422932,16.384976190476188,-562.0,-5.481094259389241,-187.99996643066407,0.517297176054024,16.79014598540146,3067.0,5.948228994126719,1086.5431629271473,0.25,0.28125,-0.6926983989226967,,,,,,,,,,,,,,,7546.0
13167,,,,,,,,,,,,,,,-2796.5,,-1098.357954857488,3179.25,,1135.2026336701101,1.0,,,925.7116408238833,0.21875,0.47619439254336876,17.901023809523807,614.0,5.714332710520425,0.42231370475542124,15.30109489051095,2795.0,5.067764457065055,,0.21875,0.7068678090762047,,,0.21875,0.47619439254336876,17.084690476190474,-586.0,-5.714332087707518,-195.9999572753906,0.42231370475542124,17.38138686131387,3175.0,6.215318522643648,1135.3315168029064,,0.21875,-0.7045240829187903,,,,,,,,,,,,,,,7548.0
13267,,,,,,,,,,,,,,,-2907.5,,-1133.9154099104207,3288.0,,1149.2931846914148,1.0,,,993.2952570151477,0.25,0.49563087823655866,18.25088095238095,626.0,5.947570538838704,0.45314564644851635,15.908759124087592,2906.0,5.437747757382196,0.25,0.21875,0.7200460829493087,,,0.25,0.49563087823655866,17.551166666666663,-602.0,-5.830951313273111,-199.99996337890624,0.45314564644851635,17.978102189781023,3284.0,5.720431091687071,1044.9320794148382,0.25,0.21875,-0.7167081209753715,,,,,,,,,,,,,,,7550.0
13368,,,,,,,,,,,,,,,-3017.25,,-1133.9154099104207,3405.5,,1149.5574203931487,-1.0,,,1007.8613182826044,0.21875,0.49563087823655866,18.97975,651.0,5.947570538838704,0.4597907473916991,16.505474452554747,3015.0,5.517488968700389,0.21875,0.1875,0.732286866359447,,,0.21875,0.49563087823655866,18.280035714285713,-627.0,-5.947570538838704,-203.99996948242188,0.4597907473916991,18.618613138686133,3401.0,6.980049158159538,1275.0223128904756,0.21875,0.21875,-0.7263836806085391,,,,,,,,,,,,,,,7553.0
13467,,,,,,,,,,,,,,,-3115.75,,-755.9721802237679,3520.5,,1093.4339292548248,-3.0,,,494.86576766052207,0.1875,0.5150674677318996,19.73777380952381,677.0,6.180809612782795,0.225759930502063,17.047445255474454,3114.0,2.709119166024756,,0.15625,0.7445276497695852,,,0.1875,0.5150674677318996,18.746511904761903,-643.0,,,0.225759930502063,19.248175182481752,3516.0,6.611258444229848,1207.656542479319,,,-0.7380763229773858,,,,,,,,,,,,,,,7555.0
13567,,,,,,,,,,,,,,,-3121.75,,87.27221950708652,3637.75,,1149.4252873563219,3.0,,,-87.27221950708652,,0.5247857365290324,20.11678571428571,690.0,6.297428838348388,-0.039813968753232905,17.085766423357665,3121.0,-0.47776762503879483,0.21875,,0.7557660908841212,,,,0.5247857365290324,19.504535714285712,-669.0,-6.064189764404296,-207.9999755859375,-0.039813968753232905,19.888686131386862,3633.0,5.886824619328487,1075.3266304640035,0.21875,0.1875,-0.7532602351451154,,,,,,,,,,,,,,,7557.0
13668,,,,,,,,,,,,,,,-3236.75,,-1160.4966925844262,3759.5,,1187.7189856879863,0.0,,,919.0754101374018,,0.5442222741232977,20.933119047619044,718.0,6.530667289479573,0.4192862272524644,17.70985401459854,3235.0,5.0314347270295725,0.1875,,0.7688597235786004,,,,0.5442222741232977,20.000166666666665,-686.0,-6.064189764404296,-207.9999755859375,0.4192862272524644,20.55109489051095,3754.0,6.219555276919479,1136.1054305839582,0.21875,0.21875,-0.7668216593676566,,,,,,,,,,,,,,,7559.0
13767,,,,,,,,,,,,,,,-3364.75,,-1292.9919834497027,3885.25,,1147.3811026332398,0.0,,,1293.0755802676665,,0.5539405429204305,21.720297619047617,745.0,6.647286515045166,0.5899067428228406,18.405109489051096,3362.0,7.078880913874087,0.21875,,0.7804164632099369,,,,0.5539405429204305,20.758190476190475,-712.0,-6.297428215535481,-215.99998779296874,0.5899067428228406,21.24087591240876,3880.0,6.795919005331173,1241.3878716404943,,0.1875,-0.7783450193792536,,,,,,,,,,,,,,,7562.0
13868,,,,,,,,,,,,,,,-3501.25,,-1396.1605584642234,4011.25,,1328.6388095396267,-1.0,,,1182.8720132481667,,0.5636587598164876,22.128464285714283,759.0,6.763905117797851,0.5396313929051856,19.155109489051096,3499.0,6.4755767148622265,,0.15625,0.7961494701223792,,,,0.5636587598164876,21.31213095238095,-731.0,-6.414047441101073,-219.99999389648437,0.5396313929051856,21.93065693430657,4006.0,6.710532673136217,1225.790634959549,,0.21875,-0.7898349997711112,,,,,,,,,,,,,,,7564.0
13967,,,,,,,,,,,,,,,-3634.0,,-1332.1787783920604,4135.25,,1164.2798928862499,-1.0,,,1312.594342718383,0.1875,0.5733769767125447,22.97395238095238,788.0,6.880523720550537,0.5988112877364885,19.88321167883212,3632.0,7.1857354528378625,,0.1875,0.8064621036408581,,,0.21875,0.5733769767125447,22.09930952380952,-758.0,-6.530666666666666,-224.0,0.5988112877364885,22.60948905109489,4130.0,7.192816390414566,1313.887793982394,0.25,0.25,-0.8064621036408581,,,,,,,,,,,,,,,7566.0
14067,,,,,,,,,,,,,,,-3770.0,,-1198.4659635666346,4266.0,,1313.9741147099403,3.0,,,1346.8013468013469,0.21875,0.5830951936086018,23.848595238095236,818.0,6.997142323303223,0.6144166728108335,20.62773722627737,3768.0,7.373000073730002,,,0.8188623939481795,,,,0.5830951936086018,22.653249999999996,-777.0,-6.763905117797851,-232.00001220703126,0.6144166728108335,23.326642335766426,4261.0,7.192343893771959,1313.8014845956777,0.25,,-0.8183190214239936,,,,,,,,,,,,,,,7568.0
14167,,,,,,,,,,,,,,,-3905.75,,-1291.7393270038108,4401.75,,1438.2281029771323,2.0,,,1295.4206878683854,0.25,0.6025317831039428,24.285916666666665,833.0,7.230381397247314,0.5909765911808328,21.37226277372263,3904.0,7.091719094169993,0.25,0.21875,0.8306935617389447,,,,0.6025317831039428,23.498738095238092,-806.0,-6.880524343363443,-236.00001831054686,0.5909765911808328,24.065693430656935,4396.0,7.192816390414566,1313.887793982394,,0.25,-0.8306935617389447,,,,,,,,,,,,,,,7571.0
14267,,,,,,,,,,,,,,,-4043.0,,-1283.697047496791,4539.5,,1450.0108750815632,-1.0,,,1402.2295449765127,,0.6025317831039428,25.13140476190476,862.0,7.230381397247314,0.639703259569577,22.12226277372263,4041.0,7.676439114834924,,,0.8436114745780816,,,,0.6025317831039428,24.05267857142857,-825.0,-7.113762794494629,-244.00003051757812,0.639703259569577,24.826642335766426,4535.0,8.267068188982975,1510.1177891875568,,0.25,-0.8436114745780816,,,,,,,,,,,,,,,7573.0
14368,,,,,,,,,,,,,,,-4184.5,,-1447.8065730418418,4675.0,,1313.8014845956777,-1.0,,,1391.7884481558804,0.25,0.6122501038021512,26.035202380952377,893.0,7.347001245625814,0.6349399854725731,22.899635036496353,4183.0,7.619279825670878,,0.1875,0.8597350230414746,,,0.25,0.6122501038021512,24.927321428571425,-855.0,-7.113762794494629,-244.00003051757812,0.6349399854725731,25.565693430656935,4670.0,7.297324119894063,1332.9778725673154,0.28125,0.28125,-0.8498348662526323,,,,,,,,,,,,,,,7575.0
14469,,,,,,,,,,,,,,,-4324.25,,-1291.6559028674762,4810.5,,1432.9727018700294,-2.0,,,1331.4692763464484,0.21875,0.6316864856931897,26.50167857142857,909.0,7.5802378283182765,0.607422115121555,23.66058394160584,4322.0,7.289065381458659,,0.21875,0.869586779381695,,,,0.6316864856931897,25.510416666666664,-875.0,-7.230382020060221,-248.00003662109376,0.607422115121555,26.304744525547445,4805.0,7.191871459201953,1313.7151865475566,0.25,,-0.8672740485854672,,,,,,,,,,,,,,,7577.0
14572,,,,,,,,,,,,,,,-4385.25,,-371.7817641044707,4950.5,,1378.7398317937404,2.0,,,371.7817641044707,0.25,0.6316866413964165,27.40547619047619,940.0,7.5802396967569985,0.1696084690257622,24.005474452554747,4385.0,2.0353016283091465,,0.21875,0.8855622653889584,,,0.21875,0.6316866413964165,26.414214285714284,-906.0,,,0.1696084690257622,27.07116788321168,4945.0,7.8684190510162075,1437.297879985627,,0.28125,-0.8768325411236915,,,,,,,,,,,,,,,7580.0
14668,,,,,,,,,,,,,,,-4464.0,,-1511.6015418335726,5094.75,,1532.684496896314,1.0,,,1378.54976564654,0.21875,0.6414048582924737,28.367583333333332,973.0,7.696858299509684,0.6289004405321806,24.427007299270073,4462.0,7.546805286386168,0.21875,0.1875,0.8976733451338236,,,,0.6414048582924737,27.026464285714283,-927.0,-7.463620471191406,-256.000048828125,0.6289004405321806,27.85948905109489,5089.0,14.722206682115171,2689.2564205997046,,0.21875,-0.8970772804956205,,,,,,,,,,,,,,,7582.0
14768,,,,,,,,,,,,,,,-4541.5,,0.0,5238.75,,1779.0428749332862,1.0,,,-0.0,0.21875,0.6511230751885307,28.86321428571428,990.0,7.813476902262369,-0.0,24.85948905109489,4541.0,-0.0,0.21875,0.1875,0.9095026055177465,,,,0.6511230751885307,27.959416666666662,-959.0,-7.6968589223225905,-264.00006103515625,-0.0,28.647810218978105,5233.0,8.292112321636663,1514.692517418964,0.21875,0.25,-0.9064769814142278,,,,,,,,,,,,,,,7584.0
14869,,,,,,,,,,,,,,,-4612.5,,-1466.9209329617136,5391.5,,1532.8019619865115,1.0,,,1488.8706915804362,0.21875,0.6802778815799289,29.825321428571424,1023.0,8.163334578959146,0.679229330100564,25.237226277372265,4610.0,8.150751961206767,,,0.9243484298226875,,,0.21875,0.6802778815799289,28.600821428571425,-981.0,-7.8134781478881825,-268.00006713867185,0.679229330100564,29.485401459854018,5386.0,7.616629641383688,1391.304347826087,,0.25,-0.9190286721396528,,,,,,,,,,,,,,,7586.0
14969,,,,,,,,,,,,,,,-4682.0,,-155.27468091053072,5548.25,,1752.541184717841,3.0,,,155.27468091053072,,0.6802778815799289,30.81658333333333,1057.0,8.163334578959146,0.070836989466483,25.63138686131387,4682.0,0.850043873597796,0.25,,0.9358489009521774,,,0.1875,0.6802778815799289,29.562928571428568,-1014.0,-7.930097373453775,-272.0000732421875,0.070836989466483,30.333941605839417,5541.0,9.42571032152983,1721.763085399449,,0.21875,-0.9329858832819605,,,,,,,,,,,,,,,7589.0
15068,,,,,,,,,,,,,,,-4683.75,,-216.06672140356943,5705.75,,1332.9778725673154,3.0,,,216.06672140356943,0.1875,0.6899961503770616,31.312214285714283,1074.0,8.27995380452474,0.09857058458192036,25.636861313868614,4683.0,1.1828470149830443,0.25,0.1875,0.9564062166203803,,,,0.6899961503770616,30.233488095238094,-1037.0,-8.16333582458496,-280.0000854492188,0.09857058458192036,31.204379562043798,5700.0,8.391251616714479,1532.8019619865115,,0.21875,-0.948183147297586,,,,,,,,,,,,,,,7591.0
15169,,,,,,,,,,,,,,,-4685.75,,-282.58166610150334,5866.75,,1712.6220243192329,-7.0,,,282.58166610150334,0.1875,0.6997144710752697,32.33263095238095,1109.0,8.396573652903237,0.12891499365944495,25.647810218978105,4685.0,1.5469799239133395,0.21875,0.15625,0.9698238700521866,,,0.1875,0.6997144710752697,31.25390476190476,-1072.0,-8.27995380452474,-284.000048828125,0.12891499365944495,32.08576642335767,5861.0,8.816253409686007,1610.4356228359773,0.21875,0.28125,-0.9614799188207648,,,,,,,,,,,,,,,7593.0
15269,,,,,,,,,,,,,,,-4775.5,,-1526.9506794930526,6027.5,,1530.1048121796346,0.0,,,1511.258878645912,,0.7094327917734781,33.38220238095238,1145.0,8.513193501281737,0.6894429190902884,26.129562043795623,4773.0,8.273315029083461,0.21875,0.1875,0.979967221213416,,,0.21875,0.7094327917734781,31.924464285714283,-1095.0,-8.396574275716144,-288.00009765625,0.6894429190902884,32.96715328467153,6022.0,9.410318100119511,1718.9514396218306,,0.21875,-0.9773626571703239,,,,,,,,,,,,,,,7595.0
15370,,,,,,,,,,,,,,,-4860.5,,-28.182430509171976,6193.0,,692.8566479595372,0.0,,,28.182430509171976,0.1875,0.7288693293677436,33.90698809523809,1163.0,8.746431952412923,0.012856948224987216,26.605839416058394,4860.0,0.1542833786998466,0.21875,0.15625,0.9949811357463301,,,0.1875,0.7288693293677436,32.97403571428571,-1131.0,-8.513194746907551,-292.000146484375,0.012856948224987216,33.886861313868614,6190.0,11.486471999044328,2098.1955518254304,,0.21875,-0.9910170674764244,,,,,,,,,,,,,,,7598.0
15473,,,,,,,,,,,,,,,-4970.5,,-1789.7091722595078,6359.5,,1839.2495861688433,-1.0,,,1645.2780519907867,0.21875,0.7385875981648762,34.98571428571428,1200.0,8.863051177978514,0.750583052915505,27.197080291970803,4968.0,9.00699663498606,0.34375,0.1875,1.0046524037141027,,,0.21875,0.7385875981648762,33.67375,-1155.0,-8.62981272684733,-296.00010986328124,0.750583052915505,34.77919708029197,6353.0,10.068884595814836,1839.2495861688433,0.25,0.3125,-1.0006311132389294,,,,,,,,,,,,,,,7600.0
15570,,,,,,,,,,,,,,,-5141.0,,-1789.7091722595078,6530.0,,1731.4518223530429,1.0,,,1785.3954650955186,0.25,0.7580240319569905,36.09359523809523,1238.0,9.096288383483886,0.8145052304267878,28.13321167883212,5139.0,9.774062765121453,0.25,,1.0216674264503922,,,,0.7580240319569905,34.75247619047619,-1192.0,-8.863051177978514,-304.0001220703125,0.8145052304267878,35.70985401459854,6523.0,8.519222774267858,1556.178026766262,0.21875,0.25,-1.018948417996765,,,,,,,,,,,,,,,7602.0
15670,,,,,,,,,,,,,,,-5313.0,,-1743.527155435446,6705.0,,1809.1361374943465,2.0,,,1605.9097478721696,0.28125,0.7580240838580661,36.64753571428571,1257.0,9.096289006296793,0.7326230601606615,29.074817518248178,5311.0,8.791476721927937,0.28125,0.21875,1.0360015888698997,,,,0.7580240838580661,35.48134523809524,-1217.0,-8.979670403544107,-308.0001281738281,0.7326230601606615,36.67335766423358,6699.0,8.789359484216948,1605.5229991169624,0.25,0.28125,-1.0296978476821192,,,,,,,,,,,,,,,7604.0
15770,,,,,,,,,,,,,,,-5487.75,,-1913.692469620132,6875.5,,1732.8019407381737,-7.0,,,1770.0681476236837,0.25,0.7677424045562743,37.75541666666666,1295.0,9.212908854675291,0.8075128410691987,30.02189781021898,5484.0,9.690154092830385,0.34375,0.1875,1.0520922345652637,,,0.21875,0.7677424045562743,36.560071428571426,-1254.0,-9.096288383483886,-312.0000915527344,0.8075128410691987,37.60401459854015,6869.0,9.600933978857464,1753.77060680463,,0.34375,-1.04999504074221,,,,,,,,,,,,,,,7607.0
15871,,,,,,,,,,,,,,,-5667.25,,-1789.7091722595078,7048.5,,1819.174094960888,-5.0,,,1813.8944313440957,0.25,0.777460569551256,38.89245238095238,1334.0,9.329526834615072,0.8275065836423794,31.007299270072995,5664.0,9.930079003708553,0.25,0.1875,1.058298221152379,,,0.21875,0.777460569551256,37.288940476190476,-1279.0,-9.212908854675291,-316.00014038085936,0.8275065836423794,38.54562043795621,7041.0,8.851176321333107,1616.8148746968473,,0.21875,-1.0611335814233833,,,,,,,,,,,,,,,7609.0
15970,,,,,,,,,,,,,,,-5850.25,,-2035.2091177368475,7222.5,,1605.3941242575052,-2.0,,,2007.8305391024999,0.25,0.7871787345462374,39.47554761904762,1354.0,9.446144814554849,0.91598108535698,32.00912408759124,5847.0,10.99177302428376,0.375,,1.0829536004211553,,,0.25,0.7871787345462374,38.45513095238095,-1319.0,-9.329526211802163,-320.0000823974609,0.91598108535698,39.503649635036496,7216.0,9.936387248832972,1815.0467374534894,0.21875,0.28125,-1.0736115985595263,,,,,,,,,,,,,,,7611.0
16070,,,,,,,,,,,,,,,-6032.25,,-1813.8944313440957,7398.25,,1839.2495861688433,-2.0,,,1902.0446980504043,0.25,0.8066151683383517,40.64173809523809,1394.0,9.67938202006022,0.8677211213733597,33.00547445255474,6029.0,10.412653456480315,0.25,,1.09221549119541,,,0.1875,0.8066151683383517,39.21315476190476,-1345.0,-9.446144814554849,-324.00006713867185,0.8677211213733597,40.46167883211679,7391.0,10.068884595814836,1839.2495861688433,0.25,0.3125,-1.0914868617816706,,,,,,,,,,,,,,,7613.0
