Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
8633,,,,,,,,,,,,,,,-30010.25,,170.42162309553837,31890.0,,5236.9730295888985,4.0,,,-170.42162309553837,5.8125,2.390689764404297,171.66323809523809,5888.0,28.68827717285156,-0.07774709082825655,164.28832116788323,30010.0,-0.9329650899390787,6.0625,0.96875,2.9040309705648975,,,7.90625,2.390689764404297,168.8935357142857,-5793.0,-28.10518478190104,-963.9998046875,-0.07774709082825655,174.46532846715328,31869.0,30.379869893143873,5549.389567147614,4.65625,8.46875,-2.8923132934812465,,,,,,,,,,,,,,,923.0
8718,,,,,,,,,,,,,,,-30500.75,,-5412.719891745603,32414.5,,5589.714924538849,-14.0,,,5387.931034482759,7.375,2.4004081370035806,175.13265476190475,6007.0,28.804897644042967,2.4579977347092883,166.93248175182484,30493.0,29.495972816511458,7.0,2.25,2.8962191858424635,,,8.0,2.4004081370035806,170.61366666666666,-5852.0,-28.221805253092445,-967.999853515625,2.4579977347092883,177.35583941605842,32397.0,26.32581175640551,4808.84828083674,8.6875,9.34375,-2.8825485625782035,,,,,,,,,,,,,,,926.0
8818,,,,,,,,,,,,,,,-31048.5,,-5104.645227156713,32940.5,,5724.098454493417,0.0,,,5395.198273536553,6.71875,2.4004081370035806,177.40672619047618,6085.0,28.804897644042967,2.461313080992953,169.93795620437956,31042.0,29.535756971915436,4.375,2.4375,2.894266239661855,,,3.21875,2.4004081370035806,173.96646428571427,-5967.0,-28.221807744344073,-967.9999389648438,2.461313080992953,180.22445255474454,32921.0,26.01307937631041,4751.722499406035,6.75,7.0,-2.8981721320230722,,,,,,,,,,,,,,,928.0
8919,,,,,,,,,,,,,,,-31595.25,,-5665.7223796034,33474.5,,5641.748942172073,-2.0,,,5190.760446405398,6.8125,,180.87614285714284,6204.0,,2.3680476489075724,172.9160583941606,31586.0,28.41657178689087,7.375,3.53125,2.9040309705648975,,,7.5625,,177.34841666666665,-6083.0,-28.105192255655922,-964.0000610351562,2.3680476489075724,183.14233576642337,33454.0,32.46043613841996,5929.439667951379,7.46875,7.75,-2.8962191858424635,,,,,,,,,,,,,,,930.0
9019,,,,,,,,,,,,,,,-32081.25,,1256.1236025624921,34006.75,,5234.2318764721285,8.0,,,2639.9155227032734,6.65625,,183.17936904761902,6283.0,,1.2043410231310554,175.63138686131387,32082.0,14.452092277572666,7.09375,1.65625,2.902078024384289,,,7.46875,,179.03939285714284,-6141.0,-28.105179799397785,-963.9996337890625,1.2043410231310554,186.07664233576642,33990.0,29.369380658500674,5364.806866952789,5.9375,7.375,-2.894266239661855,,,,,,,,,,,,,,,932.0
9119,,,,,,,,,,,,,,,-32514.25,,-5007.51126690035,34541.5,,5591.277606933185,4.0,,,5670.541536716756,7.4375,,186.6487857142857,6402.0,,2.586925883538666,177.96350364963504,32508.0,31.043110602463994,7.9375,5.34375,2.9001250782036805,,,7.71875,,182.42134523809523,-6257.0,-28.10518478190104,-963.9998046875,2.586925883538666,188.97810218978103,34520.0,29.337902222639478,5359.056806002144,8.625,8.375,-2.8786426702169865,,,,,,,,,,,,,,,935.0
9219,,,,,,,,,,,,,,,-32907.0,,-5643.340857787811,35070.25,,5424.464334147004,-6.0,,,5672.149744753261,7.0625,,188.9520119047619,6481.0,,2.5876595550881665,180.10401459854015,32899.0,31.051914661058,7.65625,2.8125,2.8962191858424635,,,6.34375,,185.8032976190476,-6373.0,-28.221800270589192,-967.9996826171875,2.5876595550881665,191.89598540145985,35053.0,26.98103772668569,4928.536224741252,7.03125,7.0,-2.8825485625782035,,,,,,,,,,,,,,,937.0
9319,,,,,,,,,,,,,,,-33455.25,,-5554.012774229381,35604.0,,4980.0796812749,-2.0,,,4659.832246039143,8.0,2.4004081370035806,192.3922738095238,6599.0,28.804897644042967,2.1258358786674925,183.11496350364965,33449.0,25.510030544009908,7.4375,6.6875,2.9001250782036805,,,7.8125,2.4004081370035806,187.4942738095238,-6431.0,-28.221802761840816,-967.9997680664062,2.1258358786674925,194.7919708029197,35582.0,29.728224570972174,5430.355688297584,7.78125,8.75,-2.8571602622302925,,,,,,,,,,,,,,,939.0
9419,,,,,,,,,,,,,,,-33995.0,,-5889.281507656066,36135.0,,5060.728744939272,-3.0,,,5611.672278338945,6.46875,,194.69549999999998,6678.0,,2.560069470045139,186.0711678832117,33989.0,30.72083364054167,6.75,3.09375,2.9040309705648975,,,6.65625,,190.8470714285714,-6546.0,-28.221805253092445,-967.999853515625,2.560069470045139,197.7043795620438,36114.0,31.149089927422626,5689.9004267425325,8.5625,6.9375,-2.880595616397595,,,,,,,,,,,,,,,941.0
9520,,,,,,,,,,,,,,,-34538.0,,-4663.091629750525,36675.25,,5070.993914807303,7.0,,,4834.4210780759,5.8125,2.390689764404297,198.1357619047619,6796.0,28.68827717285156,2.205484068465283,189.03832116788323,34531.0,26.465808821583398,7.625,1.875,2.902078024384289,,,8.21875,2.390689764404297,194.25817857142854,-6663.0,-28.221800270589192,-967.9996826171875,2.205484068465283,200.6770072992701,36657.0,28.313693068241665,5171.967933798811,8.625,8.625,-2.884501508758812,,,,,,,,,,,,,,,944.0
9620,,,,,,,,,,,,,,,-35078.0,,-5738.880918220948,37189.75,,5503.57732526142,-2.0,,,5041.593143433325,6.375,2.4004081370035806,200.43898809523807,6875.0,28.804897644042967,2.2999968720042543,191.99452554744528,35071.0,27.59996246405105,6.25,3.40625,2.890360347300638,,,7.0,2.4004081370035806,195.92,-6720.0,-28.105179799397785,-963.9996337890625,2.2999968720042543,203.50182481751827,37173.0,27.683704448771312,5056.890012642226,7.75,8.65625,-2.880595616397595,,,,,,,,,,,,,,,947.0
9720,,,,,,,,,,,,,,,-35628.5,,-5589.714924538849,37729.0,,5575.6899916364655,9.0,,,5594.405594405595,3.625,2.4004085522121854,203.90840476190473,6994.0,28.804902626546223,2.5521923332142316,195.00547445255475,35621.0,30.62630799857078,4.90625,0.75,2.905983916745506,,,6.65625,2.4004085522121854,199.30195238095237,-6836.0,-28.10518478190104,-963.9998046875,2.5521923332142316,206.44160583941607,37710.0,30.557926624306592,5581.914596706671,7.375,6.84375,-2.9001250782036805,,,,,,,,,,,,,,,948.0
9820,,,,,,,,,,,,,,,-36141.75,,-5205.622071837585,38253.0,,6349.20634920635,5.0,,,4854.368932038835,5.84375,,206.21163095238094,7073.0,,2.214584366806038,197.81934306569343,36135.0,26.575012401672456,7.96875,1.5,2.907936862926115,,,7.84375,,202.68390476190476,-6952.0,-28.105182290649413,-963.9997192382813,2.214584366806038,209.3102189781022,38234.0,26.00072455352423,4749.4656851104255,8.875,7.40625,-2.8923132934812465,,,,,,,,,,,,,,,950.0
9919,,,,,,,,,,,,,,,-36494.5,,-2806.2298302230956,38779.75,,4804.227720393947,13.0,,,3016.5912518853697,5.03125,2.4101267172071665,209.6810476190476,7192.0,28.921520606486,1.3761821404586543,199.77372262773724,36492.0,16.51418568550385,5.0625,3.625,2.9001250782036805,,,6.6875,2.4101267172071665,204.4040357142857,-7011.0,-28.338415759277343,-971.999560546875,1.3761821404586543,212.25547445255475,38772.0,26.0069004975987,4750.593824228029,6.4375,8.4375,-2.886454454939421,,,,,,,,,,,,,,,953.0
10020,,,,,,,,,,,,,,,-36939.25,,-5377.789728421619,39314.75,,5192.107995846314,10.0,,,4898.359049718344,5.71875,2.4004081370035806,211.95511904761904,7270.0,28.804897644042967,2.2346528511488795,202.18795620437956,36933.0,26.815834213786555,7.46875,3.46875,2.907936862926115,,,8.125,2.4004081370035806,207.78598809523808,-7127.0,-28.221800270589192,-967.9996826171875,2.2346528511488795,215.12408759124088,39296.0,28.81290818286593,5263.1578947368425,7.125,7.34375,-2.884501508758812,,,,,,,,,,,,,,,955.0
10121,,,,,,,,,,,,,,,-37484.25,,-6040.471156750227,39862.0,,4842.615012106538,6.0,,,6033.1825037707395,7.15625,2.390689764404297,215.4245357142857,7389.0,28.68827717285156,2.7523642809173086,205.1660583941606,37477.0,33.0283713710077,6.9375,3.75,2.890360347300638,,,6.5625,2.390689764404297,211.16794047619047,-7243.0,-28.338420741780595,-971.9997314453125,2.7523642809173086,218.11861313868613,39843.0,37.47058559031161,6844.626967830253,8.65625,7.78125,-2.872783831675161,,,,,,,,,,,,,,,957.0
10220,,,,,,,,,,,,,,,-38004.0,,-5361.930294906167,40395.5,,5588.153115395362,6.0,,,4852.01358563804,4.71875,,217.69860714285713,7467.0,,2.2135098474626096,208.01277372262774,37997.0,26.562118169551315,4.09375,0.75,2.907936862926115,,,5.0,,212.85891666666666,-7301.0,-28.338420741780595,-971.9997314453125,2.2135098474626096,221.02554744525548,40374.0,29.32218829536436,5356.186395286556,4.875,6.9375,-2.8786426702169865,,,,,,,,,,,,,,,959.0
10320,,,,,,,,,,,,,,,-38372.5,,-5178.663904712584,40923.5,,5605.3811659192825,9.0,,,5028.916268544129,6.25,2.4004081370035806,221.1680238095238,7586.0,28.804897644042967,2.294213626160643,210.03284671532847,38366.0,27.530563513927714,7.0,1.1875,2.9001250782036805,,,8.25,2.4004081370035806,216.24086904761901,-7417.0,-28.221802761840816,-967.9997680664062,2.294213626160643,223.91058394160584,40901.0,27.379107550610286,5001.250312578145,7.96875,8.5625,-2.868877939313944,,,,,,,,,,,,,,,962.0
10420,,,,,,,,,,,,,,,-38783.0,,-4520.795660036167,41452.25,,5780.346820809248,-6.0,,,5485.4635216675815,6.40625,,223.50040476190475,7666.0,,2.502492482512583,212.27189781021897,38775.0,30.029909790150995,6.3125,2.34375,2.902078024384289,,,7.375,,219.6228214285714,-7533.0,-28.105182290649413,-963.9997192382813,2.502492482512583,226.8175182481752,41432.0,30.75535143114902,5617.9775280898875,8.875,7.5625,-2.890360347300638,,,,,,,,,,,,,,,964.0
10521,,,,,,,,,,,,,,,-39180.25,,-6165.228113440198,41988.5,,5514.19906258616,6.0,,,5113.781641523908,5.9375,2.4004081370035806,226.94066666666666,7784.0,28.804897644042967,2.332929580987184,214.4507299270073,39173.0,27.995154971846212,5.59375,1.75,2.894266239661855,,,3.65625,2.4004081370035806,221.3137976190476,-7591.0,-28.10518478190104,-963.9998046875,2.332929580987184,229.76277372262774,41970.0,30.220549570767464,5520.287054926856,6.0625,4.8125,-2.902078024384289,,,,,,,,,,,,,,,967.0
10622,,,,,,,,,,,,,,,-39715.25,,-4705.882352941177,42515.5,,5497.526113249038,-2.0,,,4389.815627743636,6.6875,2.4101265096028643,229.24389285714284,7863.0,28.921518115234374,2.002653114846549,217.39051094890513,39710.0,24.03183737815859,7.78125,2.25,2.894266239661855,,,8.3125,2.4101265096028643,224.72490476190475,-7708.0,-28.221800270589192,-967.9996826171875,2.002653114846549,232.65328467153284,42498.0,30.72083364054167,5611.672278338945,7.84375,8.90625,-2.8786426702169865,,,,,,,,,,,,,,,968.0
10721,,,,,,,,,,,,,,,-40273.5,,-172.80110592707794,43056.75,,5424.464334147004,8.0,,,5198.856251624643,6.84375,2.4004085522121854,232.7133095238095,7982.0,28.804902626546223,2.371740990704673,220.34671532846716,40250.0,28.460891888456075,7.0625,3.09375,2.8962191858424635,,,6.6875,2.4004085522121854,228.1068571428571,-7824.0,-28.221805253092445,-967.999853515625,2.371740990704673,235.59306569343067,43035.0,31.52578493950202,5758.710048949036,7.8125,7.09375,-2.8786426702169865,,,,,,,,,,,,,,,971.0
10823,,,,,1108320.0,,,,,,,,,,-107.25,,-1339.2259274139547,110.75,,574.8778384593274,7.0,,,1332.8890369876708,0.125,1.9922418855455186,0.2040833333333333,7.0,23.906902626546223,0.6080698161440105,0.5748175182481752,105.0,7.296837793728125,0.15625,0.09375,0.0,,,0.125,1.9922418855455186,0.9912619047619047,-34.0,-22.624094882202147,-775.9999877929688,0.6080698161440105,0.5912408759124088,108.0,3.7605719077757342,686.9311351537008,0.15625,0.125,0.0,,,,,,,,,,,,,,,974.0
10925,,,,,,,,,,,,,,,-146.75,,-116.39478784140046,140.5,,74.78368818193375,-6.0,,,119.46931729258633,,1.2147818350050184,0.583095238095238,20.0,14.57738202006022,0.0545024257721653,0.7883211678832117,144.0,0.6540291092659836,,,,,,,1.2147818350050184,1.3994285714285712,-48.0,-13.177953804524739,-452.000048828125,0.0545024257721653,0.7664233576642336,140.0,0.4577875615457228,83.6225279090187,,,,,,,,,,,,,,,,,,976.0
11025,,,,,,,,,,,,,,,-156.25,,-374.3916136278548,117.0,,-1495.9982048021543,9.0,,,374.3916136278548,0.09375,0.3401384736802843,0.6705595238095238,23.0,4.081661684163412,0.17079909380832792,0.854014598540146,156.0,2.049589125699935,,,,,,,0.3401384736802843,1.428583333333333,-49.0,-2.6822409423828124,-92.00009765625,0.17079909380832792,0.6678832116788321,122.0,-6.943309727623217,-1268.3112435791743,,,,,,,,,,,,,,,,,,977.0
11121,,,,,,,,,,,,,,,-70.0,,79.6593765060601,23.5,,-120.99579539611,-9.0,,,-96.60669001328343,0.09375,0.09718227276272241,0.6414047619047618,22.0,1.166187273152669,-0.04407239507905266,0.3886861313868613,71.0,-0.5288687409486319,,,,,,,0.09718227276272241,,,-0.5830948822021483,-19.99998779296875,-0.04407239507905266,0.1259124087591241,23.0,-0.6623857412195803,-120.99579539611,0.15625,,,,,,,,,,,,,,,,,980.0
11222,,,,,,,,,,,,,,,-69.25,,35.33525203751897,39.0,,224.3309329923503,-3.0,,,-35.33525203751897,0.125,-0.019436537594265408,0.583095238095238,20.0,-0.23323845113118488,-0.016120096732444786,0.3777372262773723,69.0,-0.19344116078933743,,,,,,,-0.019436537594265408,1.3411190476190475,-46.0,0.34985643107096354,11.9999755859375,-0.016120096732444786,0.18065693430656934,33.0,1.144397130828548,209.04320923134813,,,,,,,,,,,,,,,,,,983.0
11322,,,,,,,,,,,,,,Off,-71.75,,-96.59315927246033,55.5,,146.00991407316556,-1.0,,,-2.8408921424048326,0.125,-0.029154767465591428,,,-0.34985720958709715,-0.001296027437228482,,,-0.015552329246741785,,,,,,,-0.029154767465591428,,,0.34985720958709715,12.00000228881836,-0.001296027437228482,0.2791970802919708,51.0,1.0713948224916632,195.70812090847713,0.15625,,,,,,,,,,,,,,,,,985.0
11421,,,,,,,,,,,,,,,-73.0,,-44.07645501887574,53.75,,-48.662392486526606,0.0,,,44.07645501887574,0.125,-0.00971825582186381,,,-0.11661906986236571,0.02010787181518054,0.3996350364963504,73.0,0.24129446178216649,,,,,,,-0.00971825582186381,,,0.0,0.0,0.02010787181518054,0.2956204379562044,54.0,-0.3356582966317093,-61.31358218472556,0.15625,,,,,,,,,,,,,,,,,987.0
11522,,,,,,,,,,,,,,,,,,48.25,,-29.013890400029016,0.0,,,44.07645501887574,0.125,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,0.26277372262773724,48.0,-0.2409074230997006,-44.00575595287864,0.15625,,,,,,,,,,,,,,,,,989.0
11622,,,,,,,,,,,,,,,,,,49.25,,47.675463584289034,0.0,,,44.07645501887574,,,,,,,,,,,0.09375,,,,,,,,,,,0.26277372262773724,48.0,0.10300799412079815,18.816126926065795,,,,,,,,,,,,,,,,,,992.0
11722,,,,,,,,,,,,,,,,,,50.0,,16.308624408302723,0.0,,,44.07645501887574,,,,,,,,,,,0.09375,,,,,,,,,,,0.2737226277372263,50.0,0.08928079055640177,16.308624408302723,,,,,,,,,,,,,,,,,,994.0
11822,,,,,,,,,,,,,,,,,0.0,49.25,,0.0,,,,0.0,0.125,,,,,-0.0,,,-0.0,,,,,,,,,,,,-0.0,0.2682481751824818,49.0,0.0,0.0,,,,,,,,,,,,,,,,,,995.0
11922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.0
12022,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,1001.0
12122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,1003.0
12223,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0
12323,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.0
12423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,1010.0
12522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0
12623,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.0
12724,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,0.125,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0
12824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.0
12924,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,0.15625,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0
13024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0
13132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0
13224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.0
13324,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0
13424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.0
13525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0
13625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.0
13725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0
13925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.0
14026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0
14125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.0
14225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0
14326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,1052.0
14426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.09375,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,1055.0
14525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.0
14626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.09375,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,1059.0
14726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.0
14826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.0
14927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.0
15027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.0
15128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0
15227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,1073.0
15328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,0.15625,,,,,,,,,,,,,,,,,1075.0
