Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,,,,,,,,,,,,,,-0.0256970618305002,,,,,,,,,,,,,,,3206.0
3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,0.21875,,,,,,,,,,,0.21875,0.21875,-0.0256970618305002,,,,,,,,,,,,,,,3209.0
3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,0.28125,,,,,,,,,,,0.25,0.25,-0.058309188741721855,,,,,,,,,,,,,,,3211.0
3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,0.28125,,,,,,,,,,,0.28125,0.28125,-0.025730918301950133,,,,,,,,,,,,,,,3213.0
3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05846273499252296,,,0.21875,,,,,,,,,,,0.21875,0.21875,-0.025713990066225167,,,,,,,,,,,,,,,3215.0
3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05846273499252296,,,0.21875,,,,,,,,,,,0.21875,0.21875,-0.025713990066225167,,,,,,,,,,,,,,,3218.0
3545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,,,,,,,,,,,,,,-0.04599544701986755,,,,,,,,,,,,,,,3220.0
3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,0.28125,,,,,,,,,,,0.28125,0.28125,-0.025713990066225167,,,,,,,,,,,,,,,3222.0
3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,0.21875,,,,,,,,,,,0.21875,0.21875,,,,,,,,,,,,,,,,3224.0
3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21875,,,,,,,,,,,0.21875,0.21875,-0.025713990066225167,,,,,,,,,,,,,,,3227.0
3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05846273499252296,,,0.21875,,,,,,,,,,,0.21875,0.21875,-0.025713990066225167,,,,,,,,,,,,,,,3229.0
4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05846273499252296,,,0.28125,,,,,,,,,,,0.28125,0.3125,-0.04599544701986755,,,,,,,,,,,,,,,3231.0
4146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05846273499252296,,,0.21875,,,,,,,,,,,0.21875,0.21875,-0.025713990066225167,,,,,,,,,,,,,,,3233.0
4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,0.21875,,,,,,,,,,,0.21875,0.21875,-0.058309188741721855,,,,,,,,,,,,,,,3236.0
4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058501121555223246,,,0.28125,,,,,,,,,,,0.28125,0.28125,-0.058309188741721855,,,,,,,,,,,,,,,3238.0
4447,,,,,,,,,,,,,,,120.5,,2693.9655172413795,-84.25,,-1018.2780917468561,-10.0,,,0.0,62.65625,,-0.7667357142857143,-9.0,,-0.0,-0.4489051094890511,-82.0,-0.0,32.875,61.75,-2.068170005264443,,,31.84375,,-0.0,0.0,0.34077143669605253,4.000000095367431,-0.0,-0.4489051094890511,-82.0,-15.981470018229532,-2919.281856663261,32.6875,53.96875,2.16581731429487,,,,,,,,,,,,,,,3240.0
4547,,,,,,,,,,,,,,,435.25,,386.93700665531657,-447.25,,-4278.07486631016,10.0,,,-4404.316229905307,48.625,-0.7667357467842102,-1.9594357142857142,-23.0,-9.200828961410522,-2.009268353058991,-2.18978102189781,-400.0,-24.11122023670789,47.40625,47.34375,-2.2478410538804283,,,46.5625,-0.7667357467842102,-2.470592857142857,29.0,11.245457922821045,132.00000915527343,-2.009268353058991,-2.403284671532847,-439.0,-25.62346152466429,-4680.55230517201,47.1875,47.0625,2.292758816034425,,,,,,,,,,,,,,,3242.0
4651,,,,,,,,,,,,,,,867.0,,8568.980291345331,-1035.75,,-6877.579092159561,14.0,,,677.5985905949316,35.40625,-1.6470619914245608,-5.36715,-63.0,-19.76474389709473,0.3091234446144761,-4.10036496350365,-749.0,3.709481335373713,36.09375,33.59375,-2.4646180799279764,,,36.21875,-1.6470619914245608,-5.9635,70.0,22.150143897094726,260.00001220703126,0.3091234446144761,-5.611313868613139,-1025.0,-38.757186228279835,-7079.646017699116,36.15625,35.46875,2.427512102496414,,,,,,,,,,,,,,,3245.0
4747,,,,,,,,,,,,,,,1600.0,,9115.77028258888,-1893.25,,-8795.074758135444,-5.0,,,-11080.3324099723,30.4375,-2.5841836366526283,-8.860057142857142,-104.0,-31.01020363983154,-5.054896172432619,-7.68065693430657,-1403.0,-60.658754069191424,28.1875,28.875,-2.591559581667531,,,28.53125,-2.5841836366526283,-8.519285714285713,100.0,32.37328779418945,380.0000244140625,-5.054896172432619,-10.25912408759124,-1874.0,-46.91047604751094,-8568.980291345331,28.65625,29.28125,2.491959326456496,,,,,,,,,,,,,,,3247.0
4847,,,,,,,,,,,,,,,2325.25,,-687.8525244187647,-3072.25,,-15698.587127158555,6.0,,,-9808.72976949485,23.8125,-3.4645102604420983,-14.823557142857142,-174.0,-41.57412312530518,-4.474785478784147,-12.071167883211679,-2205.0,-53.69742574540977,23.5625,22.25,-2.6267126129184852,,,22.6875,-3.4645102604420983,-14.482785714285713,170.0,42.596431691284174,500.0000366210937,-4.474785478784147,-15.596715328467154,-2849.0,-57.14459869253159,-10438.413361169103,23.84375,22.3125,2.5954654740287486,,,,,,,,,,,,,,,3249.0
4947,,,,,,,,,,,,,,,3117.25,,-108.02635843145728,-4180.25,,-11229.646266142618,-21.0,,,-9505.703422053233,22.15625,-4.231245324757894,-19.423971428571427,-228.0,-50.77494389709472,-4.3365435319585925,-16.434306569343068,-3002.0,-52.03852238350311,20.5,20.09375,-2.661865644169439,,,20.0625,-4.231245324757894,-21.38340714285714,251.0,51.11571948547363,600.0000610351562,-4.3365435319585925,-21.59124087591241,-3944.0,-56.642033675577096,-10346.611484738749,20.5625,20.3125,2.6462420747245705,,,,,,,,,,,,,,,3251.0
5048,,,,,,,,,,,,,,,4121.25,,11123.470522803116,-5152.0,,-11235.955056179775,-8.0,,,-11806.37544273908,18.75,-4.799196752421061,-26.750557142857144,-314.0,-57.59036102905273,-5.386120183731332,-21.22992700729927,-3878.0,-64.63344220477599,17.40625,16.53125,-2.7165481372264777,,,16.6875,-4.799196752421061,-25.046699999999998,294.0,57.93114025726318,679.9999694824219,-5.386120183731332,-27.974452554744527,-5110.0,-57.93071486502144,-10582.010582010584,17.4375,16.78125,2.6892068906979585,,,,,,,,,,,,,,,3254.0
5148,,,,,,,,,,,,,,,4924.75,,14803.849000740192,-6383.5,,-13679.890560875512,-17.0,,,-10851.871947911015,16.5625,-5.168365453389485,-31.947321428571428,-375.0,-62.02038544067382,-4.9506715090834925,-26.195255474452555,-4785.0,-59.40805810900191,16.15625,14.8125,-2.75365411465804,,,14.8125,-5.168365453389485,-32.71405714285714,384.0,62.02039272033691,727.9999145507812,-4.9506715090834925,-34.79014598540146,-6355.0,-69.51685783802573,-12698.4126984127,16.28125,15.375,2.6911598368785667,,,,,,,,,,,,,,,3256.0
5249,,,,,,,,,,,,,,,6044.25,,10438.413361169103,-7938.25,,-13726.835964310227,-3.0,,,-287.3480647107842,15.0,-5.423943504842122,-40.040642857142856,-470.0,-65.08732205810547,-0.1310894455797373,-31.87226277372263,-5822.0,-1.5730733469568476,15.15625,13.25,-2.7731835764641257,,,13.40625,-5.423943504842122,-40.89257142857143,480.0,65.42811220581055,767.9999755859375,-0.1310894455797373,-41.78102189781022,-7632.0,-77.32277619695658,-14124.293785310734,15.0,13.4375,2.7360775990325634,,,,,,,,,,,,,,,3258.0
5348,,,,,,,,,,,,,,,6932.25,,16090.104585679808,-9015.75,,-12706.480304955527,18.0,,,-10689.470871191876,13.8125,-5.651125410512289,-45.66337142857142,-536.0,-67.81350492614746,-4.876583426638629,-37.04562043795621,-6767.0,-58.51900111966356,12.34375,12.1875,-2.757560007019257,,,11.59375,-5.651125410512289,-45.06702142857143,529.0,67.81352676513671,796.000146484375,-4.876583426638629,-49.1551094890511,-8979.0,-66.51825704428343,-12150.668286755772,12.8125,12.0625,2.7438893837549974,,,,,,,,,,,,,,,3261.0
5448,,,,,,,,,,,,,,,8255.0,,12247.39742804654,-10613.25,,-12406.94789081886,-4.0,,,-13670.539986329459,13.09375,-5.793114025726318,-54.267849999999996,-637.0,-69.51736830871582,-6.236560212741542,-43.658759124087595,-7975.0,-74.8387225528985,11.84375,11.6875,-2.771230630283517,,,11.625,-5.793114025726318,-53.58630714285714,629.0,69.51737558837891,816.000048828125,-6.236560212741542,-56.46350364963504,-10314.0,-81.70824708573919,-14925.373134328358,12.21875,11.46875,2.7634188455610826,,,,,,,,,,,,,,,3263.0
